parcel_id,lnd_street_frontage,lnd_depth,lnd_site_index,lnd_pricing_code,lnd_assess_val,lnd_line_num,lnd_bldg_num,lnd_occ_desc,lnd_occ_code,lnd_type
109-65,,,,,197900.00,1,1,OFFICE,,
109-67,,,,,1600.00,2,1,ONE FAM,,
109-67,,,,,50500.00,1,1,ONE FAM,,
109-68,,,,,69300.00,1,1,ONE FAM,,
109-69,,,,,100.00,2,1,ONE FAM,,
109-69,,,,,99800.00,1,1,ONE FAM,,
109-70,,,,,1900.00,2,1,ONE FAM,,
109-70,,,,,99800.00,1,1,ONE FAM,,
109-71,,,,,4800.00,2,1,ONE FAM,,
109-71,,,,,99800.00,1,1,ONE FAM,,
109-72,,,,,4000.00,2,1,ONE FAM,,
109-72,,,,,85300.00,1,1,ONE FAM,,
109-73,,,,,8100.00,2,1,ONE FAM,,
109-73,,,,,85300.00,1,1,ONE FAM,,
109-74,,,,,4400.00,2,1,DEV LAND,,
109-74,,,,,82300.00,1,1,DEV LAND,,
110-1,,,,,0.00,2,1,UNDEV,,
110-1,,,,,1500.00,1,1,UNDEV,,
110-2,,,,,63100.00,1,1,ONE FAM,,
110-3,,,,,400.00,2,1,STORE,,
110-3,,,,,137500.00,1,1,STORE,,
110-5,,,,,,1,2,COMMWHSE,,
110-5,,,,,,1,3,COMMWHSE,,
110-5,,,,,,1,4,COMMWHSE,,
110-5,,,,,,1,5,COMMWHSE,,
110-5,,,,,,1,6,COMMWHSE,,
110-5,,,,,,1,7,COMMWHSE,,
110-5,,,,,,1,8,COMMWHSE,,
110-5,,,,,1173000.00,1,1,COMMWHSE-Comm,,
110-7,,,,,49800.00,1,1,RSA 75:11,,
110-8,,,,,200.00,2,1,AUTO REP,,
110-8,,,,,351900.00,1,1,AUTO REP,,
110-9,,,,,76700.00,1,1,3 FAMILY,,
110-10,,,,,13100.00,1,1,STATE NH,,
110-11,,,,,100.00,2,1,STATE NH,,
110-11,,,,,33000.00,1,1,STATE NH,,
110-12,,,,,215600.00,1,1,STORE,,
110-13,,,,,82100.00,1,1,ONE FAM,,
110-14,,,,,2200.00,2,1,2 FAMILY,,
110-14,,,,,84700.00,1,1,2 FAMILY,,
110-17,,,,,68600.00,1,1,ONE FAM,,
110-18,,,,,58600.00,1,1,ONE FAM,,
110-19,,,,,136800.00,1,1,STORE,,
110-20,,,,,500.00,2,1,MEDICAL OFF,,
110-20,,,,,274900.00,1,1,MEDICAL OFF,,
110-21,,,,,200.00,2,1,CHURCH,,
110-21,,,,,593800.00,1,1,CHURCH,,
110-22,,,,,1900.00,2,1,RES LAND,,
110-22,,,,,80400.00,1,1,RES LAND,,
111-1,,,,,0.00,1,1,OPEN SPACE,,
111-1,,,,,0.00,2,1,OPEN SPACE,,
111-2,,,,,58900.00,1,1,MUNICPAL,,
111-3,,,,,89600.00,1,1,ONE FAM,,
111-4,,,,,2000.00,2,1,ONE FAM,,
111-4,,,,,89400.00,1,1,ONE FAM,,
111-5,,,,,900.00,2,1,ONE FAM,,
111-5,,,,,83000.00,1,1,ONE FAM,,
111-6,,,,,1785.00,2,1,FARM,,
111-6,,,,,505.00,3,1,HDWD,,
111-6,,,,,84000.00,1,1,ONE FAM,,
111-7,,,,,2300.00,2,1,MUNICPAL,,
111-7,,,,,371200.00,1,1,MUNICPAL,,
111-8,,,,,1800.00,2,1,ONE FAM,,
111-8,,,,,83000.00,1,1,ONE FAM,,
111-9,,,,,2500.00,2,1,OTH OUTD,,
111-9,,,,,75300.00,1,1,OTH OUTD,,
111-10,,,,,76600.00,1,1,ONE FAM,,
111-11,,,,,135200.00,1,1,TEL XSTA-Vac,,
111-12,,,,,1905.00,2,1,PINE,,
111-12,,,,,77500.00,1,1,ONE FAM,,
111-13,,,,,1100.00,2,1,ONE FAM,,
111-13,,,,,78800.00,1,1,ONE FAM,,
111-14,,,,,1500.00,2,1,ONE FAM,,
111-14,,,,,78800.00,1,1,ONE FAM,,
111-15,,,,,700.00,2,1,ONE FAM,,
111-15,,,,,63500.00,1,1,ONE FAM,,
111-16,,,,,0.00,1,2,COMMWHSE,,
111-16,,,,,0.00,1,3,COMMWHSE,,
111-16,,,,,0.00,1,4,COMMWHSE,,
111-16,,,,,0.00,1,5,COMMWHSE,,
111-16,,,,,1077600.00,1,1,COMMWHSE-Comm,,
112-1,,,,,1600.00,2,1,ONE FAM,,
112-1,,,,,83000.00,1,1,ONE FAM,,
112-1-100,,,,,5000.00,2,1,RES LAND,,
112-1-100,,,,,94100.00,1,1,RES LAND,,
112-2,,,,,85600.00,1,1,ONE FAM-MH,,
112-3,,,,,400.00,2,1,ONE FAM,,
112-3,,,,,66100.00,1,1,ONE FAM,,
112-4,,,,,90.00,3,1,PINE,,
112-4,,,,,550.00,2,1,HDWD,,
112-4,,,,,265.00,1,1,HDWD,,
112-5,,,,,0.00,2,1,ONE FAM,,
112-5,,,,,86600.00,1,1,ONE FAM,,
112-6,,,,,14200.00,2,1,ONE FAM,,
112-6,,,,,80400.00,1,1,ONE FAM,,
112-7,,,,,7800.00,2,1,ONE FAM,,
112-7,,,,,63500.00,1,1,ONE FAM,,
112-9,,,,,1100.00,2,1,ONE FAM,,
112-9,,,,,450.00,3,1,OTHER,,
112-9,,,,,108200.00,1,1,ONE FAM,,
112-10,,,,,1700.00,2,1,ONE FAM,,
112-10,,,,,89400.00,1,1,ONE FAM,,
112-12,,,,,100.00,2,1,ONE FAM,,
112-12,,,,,86600.00,1,1,ONE FAM,,
112-13,,,,,86600.00,1,1,ONE FAM,,
112-14,,,,,78800.00,1,1,RES LAND,,
112-15,,,,,79700.00,1,1,ONE FAM,,
112-16,,,,,76200.00,1,1,ONE FAM,,
112-17-100,,,,,8200.00,2,1,ONE FAM,,
112-17-100,,,,,67700.00,1,1,ONE FAM,,
112-17-200,,,,,2190.00,2,1,PINE,,
112-17-200,,,,,100000.00,1,1,ONE FAM,,
112-17-300,,,,,2800.00,2,1,ONE FAM,,
112-17-300,,,,,67700.00,1,1,ONE FAM,,
114-1,,,,,0.00,1,2,SHOP CTR,,
114-1,,,,,260600.00,2,1,SHOP CTR,,
114-1,,,,,19061000.00,1,1,SHOP CTR,,
114-1-70100,,,,,,1,1,LPGAS STOR,,
114-2,,,,,3600.00,2,1,CON COMM,,
114-2,,,,,7300.00,1,1,CON COMM,,
114-3,,,,,14400.00,2,1,CON COMM,,
114-3,,,,,7300.00,1,1,CON COMM,,
114-5,,,,,,1,3,SHOP CTR,,
114-5,,,,,330200.00,2,1,SHOP CTR,,
114-5,,,,,,1,2,STORE-Vac,,
114-5,,,,,9530500.00,1,1,SHOP CTR,,
114-6,,,,,1070400.00,1,1,STORE,,
114-8,,,,,,1,2,SHOP CTR,,
114-8,,,,,,1,3,SHOP CTR,,
114-8,,,,,,1,4,SHOP CTR,,
114-8,,,,,3202200.00,1,1,SHOP CTR-Ind,,
114-8-70100,,,,,,1,1,TEL XSTA,,
114-8-70200,,,,,4600.00,1,1,STATE NH,,
114-9,,,,,1417900.00,1,1,STORE,,
114-10,,,,,351200.00,1,1,STORE,,
115-1,,,,,1361900.00,1,1,GAS STA-Vac,,
115-3,,,,,1230600.00,1,1,STORE,,
115-4,,,,,1369800.00,1,1,AUTO REP,,
115-5,,,,,41500.00,2,1,STORE,,
115-5,,,,,733100.00,1,1,STORE,,
115-7,,,,,135700.00,1,1,OFFICE,,
115-8,,,,,289100.00,1,1,AUTO REP,,
115-9,,,,,84700.00,1,1,ONE FAM,,
115-11,,,,,,1,2,SHOP CTR,,
115-11,,,,,,1,3,SHOP CTR,,
115-11,,,,,,1,4,SHOP CTR,,
115-11,,,,,,1,5,SHOP CTR,,
115-11,,,,,92700.00,2,1,SHOP CTR,,
115-11,,,,,4178800.00,1,1,SHOP CTR,,
115-12,,,,,93100.00,1,1,MUNICPAL,,
115-12-100,,,,,24900.00,1,1,STATE NH,,
115-13,,,,,293500.00,2,1,FACTORY,,
115-13,,,,,1967200.00,1,1,FACTORY,,
115-14,,,,,15000.00,2,1,OFFICE,,
115-14,,,,,2199300.00,1,1,OFFICE,,
115-16,,,,,1200300.00,1,1,REST/BAR,,
115-17,,,,,1224300.00,1,1,REST/BAR,,
115-18,,,,,7400.00,2,1,GAS STA,,
115-18,,,,,1466200.00,1,1,GAS STA,,
115-19,,,,,5417700.00,1,1,SHOP CTR,,
115-20,,,,,15700.00,2,1,MOTEL,,
115-20,,,,,1131700.00,1,1,MOTEL,,
115-21,,,,,10100.00,2,1,OFFICE,,
115-21,,,,,256600.00,1,1,OFFICE,,
115-22,,,,,28600.00,2,1,MOTEL,,
115-22,,,,,366600.00,1,1,MOTEL,,
115-23,,,,,7700.00,2,1,COMMWHSE,,
115-23,,,,,106800.00,1,1,COMMWHSE,,
116-1,,,,,488700.00,1,1,IND OFC-Comm,,
116-2,,,,,,1,3,SANDGRVL,,
116-2,,,,,,1,4,SANDGRVL,,
116-2,,,,,48800.00,2,1,SANDGRVL,,
116-2,,,,,,1,2,SANDGRVL-Ind,,
116-2,,,,,2443700.00,1,1,SANDGRVL,,
116-2-70100,,,,,0.00,1,2,UNDEV-Comm,,
116-2-70100,,,,,,1,1,UNDEV-Comm,,
116-2-70300,,,,,,1,1,UNDEV-Comm,,
116-3,,,,,14600.00,3,1,SANDGRVL-Vac,,
116-3,,,,,147600.00,2,1,SANDGRVL-Vac,,
116-3,,,,,99800.00,1,1,SANDGRVL-Vac,,
116-3-100,,,,,1300.00,2,1,ONE FAM,,
116-3-100,,,,,114700.00,1,1,ONE FAM,,
116-4,,,,,5200.00,1,1,STATE ED TAX,,
116-5,,,,,45900.00,1,1,MUNICPAL,,
116-6,,,,,19800.00,2,1,MUNICPAL,,
116-6,,,,,140500.00,1,1,MUNICPAL,,
117-1,,,,,92000.00,2,1,MUNICPAL-Comm,,
117-1,,,,,107200.00,3,1,MUNICPAL-Comm,,
117-1,,,,,562100.00,1,1,MUNICPAL-Comm,,
117-1-100,,,,,,1,1,MUNICPAL,,
117-2,,,,,46500.00,1,1,ONE FAM,,
117-3,,,,,29000.00,2,1,ONE FAM,,
117-3,,,,,51600.00,1,1,ONE FAM,,
117-4,,,,,292300.00,1,1,MUNICPAL,,
117-6,,,,,18300.00,2,1,STATE ED TAX,,
117-6,,,,,229400.00,1,1,STATE ED TAX,,
117-7,,,,,12800.00,2,1,ONE FAM,,
117-7,,,,,114700.00,1,1,ONE FAM,,
117-8,,,,,8400.00,2,1,ONE FAM,,
117-8,,,,,114700.00,1,1,ONE FAM,,
117-9,,,,,7600.00,2,1,ONE FAM W ACC,,
117-9,,,,,91800.00,1,1,ONE FAM W ACC,,
117-10,,,,,130.00,2,1,HDWD REC,,
117-10,,,,,2440.00,3,1,HDWD REC,,
117-10,,,,,114700.00,1,1,RES LAND,,
117-10-100,,,,,1600.00,2,1,ONE FAM,,
117-10-100,,,,,114700.00,1,1,ONE FAM,,
117-11,,,,,299300.00,1,1,CEMETERY,,
117-12,,,,,63600.00,1,1,POTNLDEV,,
117-13,,,,,87200.00,1,1,ONE FAM,,
117-14,,,,,78700.00,1,1,ONE FAM,,
117-15,,,,,1000.00,2,1,MUNICPAL,,
117-15,,,,,73300.00,1,1,MUNICPAL,,
117-16,,,,,13700.00,2,1,ONE FAM,,
117-16,,,,,98100.00,1,1,ONE FAM,,
117-17,,,,,84600.00,1,1,STATE ED TAX,,
118-1,,,,,105300.00,1,1,ONE FAM,,
118-2,,,,,107500.00,1,1,ONE FAM,,
118-3,,,,,110600.00,1,1,ONE FAM,,
118-4,,,,,113100.00,1,1,ONE FAM,,
118-5,,,,,115000.00,1,1,ONE FAM,,
118-6,,,,,117100.00,1,1,ONE FAM,,
118-7,,,,,125500.00,1,1,ONE FAM,,
118-8,,,,,125400.00,1,1,ONE FAM,,
118-9,,,,,105600.00,1,1,ONE FAM,,
118-10,,,,,100200.00,1,1,ONE FAM,,
118-11,,,,,104600.00,1,1,ONE FAM,,
118-12,,,,,115000.00,1,1,ONE FAM,,
118-13,,,,,115000.00,1,1,ONE FAM,,
118-14,,,,,121300.00,1,1,ONE FAM,,
118-15,,,,,122600.00,1,1,ONE FAM,,
118-16,,,,,117500.00,1,1,ONE FAM,,
118-17,,,,,116300.00,1,1,ONE FAM,,
118-18,,,,,127100.00,1,1,ONE FAM,,
118-19,,,,,125100.00,1,1,ONE FAM,,
118-20,,,,,117100.00,1,1,ONE FAM,,
118-21,,,,,125100.00,1,1,ONE FAM,,
118-22,,,,,128600.00,1,1,ONE FAM,,
118-23,,,,,130100.00,1,1,ONE FAM,,
118-24,,,,,120100.00,1,1,ONE FAM,,
118-25,,,,,120100.00,1,1,ONE FAM,,
118-26,,,,,120100.00,1,1,ONE FAM,,
118-27,,,,,117500.00,1,1,ONE FAM,,
118-28,,,,,114700.00,1,1,ONE FAM,,
118-29,,,,,115000.00,1,1,ONE FAM,,
118-30,,,,,118800.00,1,1,ONE FAM,,
118-31,,,,,116300.00,1,1,ONE FAM,,
118-32,,,,,116900.00,1,1,ONE FAM,,
118-33,,,,,99900.00,1,1,ONE FAM,,
118-34,,,,,156900.00,1,1,ONE FAM,,
118-36,,,,,122600.00,1,1,ONE FAM,,
118-37,,,,,103100.00,1,1,RES LAND,,
118-38,,,,,116300.00,1,1,ONE FAM,,
118-39,,,,,123900.00,1,1,ONE FAM,,
118-40,,,,,123900.00,1,1,ONE FAM,,
118-41,,,,,127200.00,1,1,ONE FAM,,
118-42,,,,,129400.00,1,1,ONE FAM,,
118-43,,,,,127200.00,1,1,ONE FAM,,
118-44,,,,,127900.00,1,1,ONE FAM,,
118-45,,,,,123900.00,1,1,ONE FAM,,
118-46,,,,,123900.00,1,1,ONE FAM,,
118-47,,,,,123900.00,1,1,ONE FAM,,
118-48,,,,,123900.00,1,1,ONE FAM,,
118-49,,,,,125100.00,1,1,ONE FAM,,
118-50,,,,,1400.00,2,1,ONE FAM,,
118-50,,,,,125700.00,1,1,ONE FAM,,
119-1-100,,,,,13100.00,2,1,ONE FAM,,
119-1-100,,,,,132700.00,1,1,ONE FAM,,
119-1-200,,,,,5800.00,2,1,ONE FAM,,
119-1-200,,,,,45.00,3,1,WET,,
119-1-200,,,,,114700.00,1,1,ONE FAM,,
119-1-300,,,,,15.00,3,1,WET,,
119-1-300,,,,,555.00,2,1,OTHER,,
119-1-300,,,,,40.00,1,1,OTHER,,
119-2,,,,,120100.00,1,1,ONE FAM,,
119-3,,,,,125800.00,1,1,ONE FAM,,
119-4,,,,,139200.00,1,1,ONE FAM,,
119-5,,,,,130100.00,1,1,ONE FAM,,
119-6,,,,,118500.00,1,1,ONE FAM,,
119-8,,,,,115000.00,1,1,ONE FAM,,
119-9,,,,,123200.00,1,1,ONE FAM,,
119-10,,,,,139700.00,1,1,ONE FAM,,
119-11,,,,,137400.00,1,1,ONE FAM,,
119-12,,,,,120700.00,1,1,ONE FAM,,
119-13,,,,,117500.00,1,1,ONE FAM,,
119-14,,,,,125100.00,1,1,ONE FAM,,
119-15,,,,,500.00,2,1,ONE FAM,,
119-15,,,,,132700.00,1,1,ONE FAM,,
119-16,,,,,123200.00,1,1,ONE FAM,,
119-17,,,,,115000.00,1,1,ONE FAM,,
119-18,,,,,115000.00,1,1,ONE FAM,,
119-19,,,,,115000.00,1,1,ONE FAM,,
119-20,,,,,116900.00,1,1,ONE FAM,,
119-21,,,,,112500.00,1,1,ONE FAM,,
119-22,,,,,116300.00,1,1,ONE FAM,,
119-23,,,,,115000.00,1,1,ONE FAM,,
119-24,,,,,105600.00,1,1,ONE FAM,,
119-25,,,,,103500.00,1,1,ONE FAM,,
119-26,,,,,102400.00,1,1,ONE FAM,,
119-27,,,,,110000.00,1,1,ONE FAM,,
119-28,,,,,106700.00,1,1,ONE FAM,,
119-29,,,,,106700.00,1,1,ONE FAM,,
119-35,,,,,4400.00,2,1,ONE FAM,,
119-35,,,,,114700.00,1,1,ONE FAM,,
119-36,,,,,113500.00,1,1,ONE FAM,,
119-37,,,,,91200.00,1,1,ONE FAM,,
119-38,,,,,102300.00,1,1,ONE FAM,,
119-39,,,,,96000.00,1,1,ONE FAM,,
119-40,,,,,96000.00,1,1,ONE FAM,,
119-41,,,,,98600.00,1,1,ONE FAM,,
119-42,,,,,114700.00,1,1,ONE FAM,,
119-43,,,,,645.00,2,1,OTHER REC,,
119-43,,,,,130.00,1,1,OTHER REC,,
119-44,,,,,115200.00,1,1,ONE FAM,,
119-45,,,,,2400.00,2,1,ONE FAM,,
119-45,,,,,114700.00,1,1,ONE FAM,,
119-46,,,,,100.00,2,1,ONE FAM,,
119-46,,,,,115400.00,1,1,ONE FAM,,
119-47,,,,,100300.00,1,1,ONE FAM,,
119-48,,,,,125100.00,1,1,ONE FAM,,
119-49,,,,,123200.00,1,1,ONE FAM,,
119-50,,,,,24600.00,2,1,ONE FAM,,
119-50,,,,,139700.00,1,1,ONE FAM,,
119-51,,,,,132400.00,1,1,ONE FAM,,
119-52,,,,,139400.00,1,1,ONE FAM,,
119-53,,,,,118600.00,1,1,ONE FAM,,
119-54,,,,,123900.00,1,1,ONE FAM,,
119-55,,,,,4800.00,1,1,UNDEV,,
120-2,,,,,34500.00,2,1,MUNICPAL-Comm,,
120-2,,,,,366600.00,1,1,MUNICPAL-Comm,,
120-3,,,,,2815.00,2,1,M-OTHER,,
120-3,,,,,25.00,1,1,M-OTHER,,
120-4,,,,,8500.00,2,1,ONE FAM,,
120-4,,,,,645.00,3,1,OTHER REC,,
120-4,,,,,162300.00,1,1,ONE FAM,,
120-5,,,,,48800.00,2,1,CEMETERY,,
120-5,,,,,219900.00,1,1,CEMETERY,,
120-6,,,,,5200.00,2,1,CEMETERY,,
120-6,,,,,244400.00,1,1,CEMETERY,,
120-7,,,,,135.00,1,1,OTHER,,
120-7,,,,,3340.00,2,1,OTHER,,
121-1,,,,,,1,2,3 FAMILY,,
121-1,,,,,3500.00,2,1,3 FAMILY,,
121-1,,,,,94800.00,1,1,3 FAMILY,,
121-1-100,,,,,600600.00,1,1,MUNICPAL,,
121-2,,,,,84900.00,1,1,ONE FAM,,
121-3,,,,,5100.00,2,1,RES LAND,,
121-3,,,,,94800.00,1,1,RES LAND,,
121-4,,,,,85200.00,1,1,ONE FAM,,
121-5,,,,,32000.00,1,1,UNDEV,,
121-6,,,,,70000.00,1,1,ONE FAM,,
121-8,,,,,68300.00,1,1,ONE FAM,,
121-8-100,,,,,72500.00,1,1,ONE FAM,,
121-9,,,,,2000.00,2,1,ONE FAM,,
121-9,,,,,85300.00,1,1,ONE FAM,,
121-10,,,,,2100.00,2,1,ONE FAM,,
121-10,,,,,94800.00,1,1,ONE FAM,,
121-11,,,,,81900.00,1,1,ONE FAM,,
122-1,,,,,83200.00,1,1,ONE FAM,,
122-2,,,,,75900.00,1,1,ONE FAM,,
122-3,,,,,370.00,2,1,FARM REC,,
122-3,,,,,30.00,4,1,WET REC,,
122-3,,,,,5.00,3,1,OTHER REC,,
122-3,,,,,57800.00,1,1,RES LAND,,
122-4,,,,,200.00,2,1,UNDEV,,
122-4,,,,,5000.00,1,1,UNDEV,,
122-5,,,,,300.00,2,1,ONE FAM,,
122-5,,,,,94800.00,1,1,ONE FAM,,
122-6,,,,,82300.00,1,1,ONE FAM,,
122-7,,,,,84500.00,1,1,ONE FAM,,
122-8,,,,,600.00,2,1,ONE FAM,,
122-8,,,,,94800.00,1,1,ONE FAM,,
122-9,,,,,81100.00,1,1,ONE FAM,,
122-10,,,,,94700.00,1,1,ONE FAM,,
122-11,,,,,390.00,2,1,FARM REC,,
122-11,,,,,665.00,3,1,OTHER REC,,
122-11,,,,,94800.00,1,1,ONE FAM,,
122-12,,,,,92500.00,1,1,ONE FAM,,
122-13,,,,,94600.00,1,1,ONE FAM,,
122-14,,,,,84900.00,1,1,ONE FAM,,
122-15,,,,,85800.00,1,1,ONE FAM,,
122-16,,,,,1700.00,2,1,ONE FAM,,
122-16,,,,,94800.00,1,1,ONE FAM,,
122-17,,,,,84900.00,1,1,ONE FAM,,
122-18,,,,,98400.00,1,1,ONE FAM,,
122-19,,,,,900.00,2,1,ONE FAM,,
122-19,,,,,940.00,3,1,HDWD,,
122-19,,,,,94800.00,1,1,ONE FAM,,
122-19-100,,,,,3300.00,3,1,ONE FAM,,
122-19-100,,,,,5000.00,2,1,ONE FAM,,
122-19-100,,,,,94800.00,1,1,ONE FAM,,
122-19-200,,,,,5400.00,2,1,ONE FAM,,
122-19-200,,,,,94800.00,1,1,ONE FAM,,
122-21,,,,,91400.00,1,1,ONE FAM,,
122-22,,,,,600.00,2,1,ONE FAM,,
122-22,,,,,99800.00,1,1,ONE FAM,,
122-23,,,,,92400.00,1,1,ONE FAM,,
122-24,,,,,88000.00,1,1,ONE FAM,,
122-25,,,,,94500.00,1,1,ONE FAM,,
122-26,,,,,90300.00,1,1,ONE FAM,,
122-27,,,,,86700.00,1,1,ONE FAM,,
122-28,,,,,87600.00,1,1,ONE FAM W ACC,,
122-29,,,,,96000.00,1,1,ONE FAM,,
122-30,,,,,97200.00,1,1,ONE FAM,,
122-31,,,,,91400.00,1,1,ONE FAM,,
122-31-100,,,,,1200.00,2,1,ONE FAM,,
122-31-100,,,,,99800.00,1,1,ONE FAM,,
122-34,,,,,81500.00,1,1,ONE FAM,,
122-35,,,,,0.00,1,2,ONE FAM W ACC,,
122-35,,,,,98100.00,1,1,ONE FAM W ACC,,
122-36,,,,,96600.00,1,1,ONE FAM,,
122-37,,,,,94000.00,1,1,ONE FAM,,
123-2,,,,,400.00,2,1,ONE FAM,,
123-2,,,,,99800.00,1,1,ONE FAM,,
123-3,,,,,1500.00,2,1,ONE FAM,,
123-3,,,,,124700.00,1,1,ONE FAM,,
123-4,,,,,300.00,2,1,ONE FAM,,
123-4,,,,,99800.00,1,1,ONE FAM,,
123-5,,,,,99400.00,1,1,ONE FAM,,
123-6,,,,,99400.00,1,1,ONE FAM,,
123-7,,,,,96000.00,1,1,ONE FAM,,
123-8,,,,,118100.00,1,1,ONE FAM,,
123-9,,,,,94000.00,1,1,ONE FAM,,
123-10,,,,,44500.00,1,1,POTNLDEV,,
123-11,,,,,100.00,2,1,ONE FAM,,
123-11,,,,,99800.00,1,1,ONE FAM,,
123-12,,,,,99700.00,1,1,ONE FAM,,
123-13,,,,,1000.00,2,1,ONE FAM,,
123-13,,,,,99800.00,1,1,ONE FAM,,
123-14,,,,,99800.00,1,1,ONE FAM,,
123-15,,,,,1000.00,2,1,ONE FAM,,
123-15,,,,,75.00,4,1,UNPROD,,
123-15,,,,,1710.00,3,1,OTHER,,
123-15,,,,,99800.00,1,1,ONE FAM,,
123-16,,,,,2700.00,2,1,ONE FAM,,
123-16,,,,,99800.00,1,1,ONE FAM,,
123-17,,,,,1100.00,2,1,ONE FAM,,
123-17,,,,,124700.00,1,1,ONE FAM,,
123-18-100,,,,,99600.00,1,1,ONE FAM,,
123-18-200,,,,,800.00,2,1,ONE FAM,,
123-18-200,,,,,99800.00,1,1,ONE FAM,,
123-18-300,,,,,3100.00,2,1,ONE FAM,,
123-18-300,,,,,99800.00,1,1,ONE FAM,,
123-18-400,,,,,1800.00,2,1,ONE FAM,,
123-18-400,,,,,99800.00,1,1,ONE FAM,,
123-18-500,,,,,26900.00,2,1,ONE FAM,,
123-18-500,,,,,99800.00,1,1,ONE FAM,,
123-19,,,,,5900.00,2,1,ONE FAM,,
123-19,,,,,99800.00,1,1,ONE FAM,,
124-1,,,,,95700.00,1,1,2 FAMILY,,
124-2,,,,,1000.00,2,1,ONE FAM W ACC,,
124-2,,,,,89400.00,1,1,ONE FAM W ACC,,
124-3,,,,,500.00,2,1,ONE FAM,,
124-3,,,,,89400.00,1,1,ONE FAM,,
124-4,,,,,600.00,2,1,ONE FAM,,
124-4,,,,,89400.00,1,1,ONE FAM,,
124-6,,,,,55700.00,1,1,ONE FAM,,
124-7,,,,,17500.00,2,1,UNDEV,,
124-7,,,,,5200.00,1,1,UNDEV,,
124-8,,,,,4000.00,2,1,ONE FAM,,
124-8,,,,,54400.00,3,1,ONE FAM,,
124-8,,,,,99800.00,1,1,ONE FAM,,
124-9,,,,,120.00,3,1,WET,,
124-9,,,,,530.00,2,1,OTHER,,
124-9,,,,,104500.00,1,1,ONE FAM,,
124-10,,,,,104500.00,1,1,ONE FAM,,
124-10-100,,,,,94100.00,1,1,ONE FAM,,
124-11,,,,,163600.00,1,1,MUNICPAL,,
124-12,,,,,50500.00,1,1,ONE FAM,,
124-13,,,,,1100.00,2,1,ONE FAM,,
124-13,,,,,84700.00,1,1,ONE FAM,,
124-14,,,,,1900.00,2,1,ONE FAM,,
124-14,,,,,94100.00,1,1,ONE FAM,,
124-15,,,,,2100.00,2,1,ONE FAM,,
124-15,,,,,107000.00,1,1,ONE FAM,,
124-16,,,,,100.00,2,1,ONE FAM,,
124-16,,,,,108200.00,1,1,ONE FAM,,
124-17,,,,,117600.00,1,1,ONE FAM,,
124-18,,,,,300.00,2,1,ONE FAM,,
124-18,,,,,128400.00,1,1,ONE FAM,,
125-1,,,,,14600.00,2,1,ONE FAM,,
125-1,,,,,94100.00,1,1,ONE FAM,,
125-2,,,,,6700.00,2,1,ONE FAM,,
125-2,,,,,94100.00,1,1,ONE FAM,,
125-3,,,,,71800.00,1,1,ONE FAM,,
125-4,,,,,65800.00,1,1,ONE FAM,,
125-5,,,,,2600.00,2,1,ONE FAM,,
125-5,,,,,91300.00,1,1,ONE FAM,,
125-6,,,,,88400.00,1,1,ONE FAM,,
125-7,,,,,88400.00,1,1,ONE FAM,,
125-8,,,,,81700.00,1,1,ONE FAM,,
125-9,,,,,2800.00,2,1,COMMWHSE,,
125-9,,,,,15600.00,3,1,COMMWHSE,,
125-9,,,,,1099700.00,1,1,COMMWHSE,,
125-9-100,,,,,68400.00,2,1,DEV LAND,,
125-9-100,,,,,366600.00,1,1,DEV LAND,,
125-10,,,,,60100.00,1,1,ONE FAM,,
125-11,,,,,13500.00,2,1,RES LAND,,
125-11,,,,,5550.00,3,1,OTHER,,
125-11,,,,,84700.00,1,1,RES LAND,,
125-12,,,,,89200.00,1,1,ONE FAM,,
125-13,,,,,3400.00,2,1,ONE FAM,,
125-13,,,,,94100.00,1,1,ONE FAM,,
125-14,,,,,1100.00,2,1,MUNICPAL,,
125-14,,,,,329900.00,1,1,MUNICPAL,,
125-15,,,,,80800.00,1,1,ONE FAM,,
125-16,,,,,600.00,2,1,ONE FAM,,
125-16,,,,,111700.00,1,1,ONE FAM,,
125-17,,,,,97900.00,1,1,ONE FAM,,
125-18,,,,,97600.00,1,1,ONE FAM,,
125-19,,,,,224900.00,5,1,TEL TWR,,
125-19,,,,,2565.00,2,1,FARM REC,,
125-19,,,,,720.00,3,1,M WP REC,,
125-19,,,,,2750.00,4,1,M HDWD REC,,
125-19,,,,,43500.00,1,1,ONE FAM,,
125-20,,,,,500.00,2,1,ONE FAM,,
125-20,,,,,94100.00,1,1,ONE FAM,,
125-21,,,,,360.00,3,1,M HDWD,,
125-21,,,,,1165.00,2,1,M OTHER,,
125-21,,,,,131800.00,1,1,ONE FAM,,
125-21-100,,,,,5200.00,2,1,ONE FAM,,
125-21-100,,,,,94100.00,1,1,ONE FAM,,
125-22,,,,,1700.00,2,1,ONE FAM,,
125-22,,,,,117100.00,1,1,ONE FAM,,
128-1,,,,,6700.00,1,1,STATE NH,,
128-2,,,,,313900.00,2,1,STATE NH,,
128-2,,,,,36700.00,1,1,STATE NH,,
128-3,,,,,1728800.00,2,1,STORE-Vac,,
128-3,,,,,11729800.00,1,1,STORE-Vac,,
128-3-70100,,,,,0.00,1,1,STORE,,
128-3-70200,,,,,,1,1,STORE,,
128-3-70300,,,,,,1,2,STORE,,
128-3-70300,,,,,,1,1,STORE,,
128-4,,,,,758800.00,1,1,REST/BAR,,
