Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
    108,   ,      2,   ,    167,   ,,       ,   ,HEMLOCK RIDGE,13 HEMLOCK RIDGE LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5234,03,ADEQUATE,,,LAMINATE,DRYWALL,,1282,5,3,1,,AVERAGE,,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    166,   ,,       ,   ,HEMLOCK RIDGE,9 HEMLOCK RIDGE DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5235,03,ADEQUATE,,,LAMINATE,DRYWALL,,1282,,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    165,   ,,       ,   ,HEMLOCK RIDGE,3 HEMLOCK RIDGE LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5236,03,ADEQUATE,,,LAMINATE,DRYWALL,,1282,,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    164,   ,,       ,   ,HEMLOCK RIDGE,22 HEMLOCK RIDGE DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,266700,0,0,0,266700,1078,2024,CONDO-RANCH,5237,03,ADEQUATE,,,LAMINATE,DRYWALL,,1230,5,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    163,   ,,       ,   ,HEMLOCK RIDGE,20 HEMLOCK RIDGE DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5238,03,ADEQUATE,,,LAMINATE,DRYWALL,,1282,,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    162,   ,,       ,   ,HEMLOCK RIDGE,14 HEMLOCK RIDGE DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5239,03,ADEQUATE,,,LAMINATE,DRYWALL,,1282,5,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    161,   ,,       ,   ,HEMLOCK RIDGE,10 HEMLOCK RIDGE LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5240,03,ADEQUATE,,,LAMINATE,DRYWALL,,1282,5,3,1,,AVERAGE,,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    160,   ,,       ,   ,HEMLOCK RIDGE,6 HEMLOCK RIDGE DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5241,03,ADEQUATE,,,LAMINATE,DRYWALL,,1282,5,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    159,   ,,       ,   ,HEMLOCK RIDGE,2 HEMLOCK RIDGE LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5242,03,ADEQUATE,,,LAMINATE,DRYWALL,,1282,5,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    157,   ,,       ,   ,STARDUST,46 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5244,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    156,   ,,       ,   ,STARDUST,12 STARDUST DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5245,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    155,   ,,       ,   ,STARDUST,48 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5246,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    154,   ,,       ,   ,STARDUST,8 STARDUST DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5247,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    153,   ,,       ,   ,STARDUST,54 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5248,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    152,   ,,       ,   ,STARDUST,4 STARDUST LA ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5249,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    151,   ,,       ,   ,STARDUST,56 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5250,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    158,   ,,       ,   ,STARDUST,91 STARDUST DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5251,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    149,   ,,       ,   ,STARDUST,60 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5252,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    148,   ,,       ,   ,STARDUST,29 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5253,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    147,   ,,       ,   ,STARDUST,70 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5254,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    146,   ,,       ,   ,STARDUST,37 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5255,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    145,   ,,       ,   ,STARDUST,76 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5256,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    144,   ,,       ,   ,STARDUST,63 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5257,,,,,,,,,,,,,,,,,,,,R6,,0,0,1500,0,1500,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    143,   ,,       ,   ,STARDUST,78 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5258,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    142,   ,,       ,   ,STARDUST,73 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5259,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    141,   ,,       ,   ,STARDUST,80 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5260,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    140,   ,,       ,   ,STARDUST,81 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5261,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    130,   ,,       ,   ,SYCAMORE ,15 SYCAMORE  ST ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5262,03,ADEQUATE,,,LAMINATE,DRYWALL,,1282,5,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    138,   ,,       ,   ,STARDUST,85 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5263,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    137,   ,,       ,   ,STARDUST,86 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5264,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    136,   ,,       ,   ,STARDUST,89 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5265,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    135,   ,,       ,   ,STARDUST,10 STARDUST DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5266,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    134,   ,,       ,   ,STARDUST,91 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5267,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    133,   ,,       ,   ,STARDUST,6 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5268,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    132,   ,,       ,   ,STARDUST,4 STARDUST LN ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5269,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    131,   ,,       ,   ,STARDUST,2 STARDUST ST ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5270,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    150,   ,,       ,   ,SYCAMORE ,14 SYCAMORE  DR ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5271,,,,,LAMINATE,DRYWALL,,1282,5,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    129,   ,,       ,   ,SYCAMORE ,13 SYCAMORE  ST ,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,1020,,0,272700,0,0,400,273100,1148,2024,CONDO-RANCH,5272,03,ADEQUATE,,,,DRYWALL,,1282,5,3,1,,AVERAGE,AVERAGE,FORCED H/A,GAS,,100,A,R6,1,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    128,   ,,       ,   ,CROWES,1 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5273,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    127,   ,,       ,   ,CROWES,3 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5274,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    126,   ,,       ,   ,CROWES,5 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5275,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    125,   ,,       ,   ,CROWES,7 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5276,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    124,   ,,       ,   ,CROWES,9 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5277,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    123,   ,,       ,   ,CROWES,11 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5278,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    122,   ,,       ,   ,CROWES,13 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5279,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    121,   ,,       ,   ,CROWES,15 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5280,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    120,   ,,       ,   ,CROWES,17 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5281,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    119,   ,,       ,   ,CROWES,19 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5282,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
    108,   ,      2,   ,    118,   ,,       ,   ,CROWES,21 CROWES CT,BRADY SULLIVAN PROSPECT HILL,,670 N COMMERCIAL ST,,MANCHESTER,NH,03101,3779/0067,0,2011-03-02 00:00:00,Q,M&M EQUITIES LLC,102V,,0,0,0,14000,0,14000,,,,5283,,,,,,,,,,,,,,,,,,,,R6,,0,0,15000,0,15000,1763134,2010-11-11 00:00:00,3748/0402,1763134,2004-01-08 00:00:00,2947/477,275000,1901-01-01 00:00:00,0/0
